user_id,brand,plan,age,country,num_contacts,num_transactions
user_14838,Apple,STANDARD,52,CH,18,4
user_19396,Apple,STANDARD,59,IE,21,7
user_1447,Apple,STANDARD,30,GB,9,67
user_1450,Android,STANDARD,34,CY,28,11
user_13386,Android,STANDARD,33,PL,0,30
user_8505,Apple,STANDARD,26,CZ,7,8
user_5956,Apple,PREMIUM,34,GB,4,31
user_12699,Android,STANDARD,20,MT,58,10
user_8043,Apple,STANDARD,40,PL,0,51
user_18532,Apple,STANDARD,25,GB,0,149
user_8835,Apple,STANDARD,56,FR,47,67
user_3643,Apple,STANDARD,45,GB,2,11
user_10438,Apple,STANDARD,23,GB,9,124
user_1323,Android,STANDARD,32,CH,22,31
user_15345,Apple,STANDARD,34,GB,108,12
user_18248,Apple,STANDARD,62,GB,12,1
user_5467,Apple,STANDARD,29,IT,10,38
user_3380,Android,STANDARD,33,PL,59,66
user_6824,Apple,STANDARD,26,GB,7,20
user_8606,Android,STANDARD,34,IE,40,296
user_11896,Apple,STANDARD,24,CZ,12,2
user_3735,Apple,STANDARD,31,GB,2,58
user_10912,Android,STANDARD,34,IE,31,144
user_14318,Apple,STANDARD,38,IE,39,2
user_11355,Apple,STANDARD,25,GB,5,15
user_1060,Apple,STANDARD,38,GB,8,14
user_5622,Apple,STANDARD,38,DE,3,9
user_8924,Android,STANDARD,37,PL,22,18
user_2907,Android,STANDARD,28,PL,7,114
user_1979,Apple,STANDARD,28,HU,0,24
user_13168,Apple,STANDARD,43,PL,14,5
user_2575,Android,STANDARD,41,GB,5,6
user_19123,Apple,STANDARD,29,PL,0,44
user_16100,Apple,STANDARD,64,IE,0,10
user_5221,Android,STANDARD,64,GB,0,75
user_19174,Android,STANDARD,39,PT,19,20
user_1106,Android,PREMIUM,23,GB,0,6
user_15628,Apple,PREMIUM,34,GB,0,16
user_12541,Android,STANDARD,35,RO,145,34
user_13498,Android,PREMIUM,30,FR,0,42
user_4098,Android,STANDARD,29,IT,5,89
user_13370,Apple,STANDARD,37,GB,0,115
user_14567,Apple,STANDARD,54,GB,0,4
user_17851,Apple,STANDARD,61,LT,34,30
user_7532,Android,STANDARD,24,ES,1,5
user_12168,Android,STANDARD,39,RO,59,2
user_3899,Apple,STANDARD,22,GB,16,281
user_2140,Android,STANDARD,52,RO,103,51
user_6714,Apple,STANDARD,35,PL,18,6
user_8104,Apple,STANDARD,31,PL,26,12
user_6676,Apple,STANDARD,23,IE,51,89
user_10239,Android,STANDARD,27,GB,11,262
user_8197,Android,STANDARD,43,RO,10,42
user_15827,Android,STANDARD,32,PL,4,72
user_12419,Android,STANDARD,45,GB,0,15
user_19374,Apple,STANDARD,24,GB,12,41
user_10340,Android,STANDARD,22,MT,61,28
user_18477,Android,STANDARD,37,MT,179,14
user_13032,Apple,STANDARD,81,GB,0,18
user_13350,Android,PREMIUM,32,FR,24,2
user_15732,Android,PREMIUM,30,GB,4,6
user_2466,Apple,PREMIUM,25,BE,0,24
user_16922,Apple,STANDARD,33,FR,9,32
user_12734,Android,STANDARD,28,LT,41,129
user_10587,Android,STANDARD,33,CZ,11,144
user_6875,Apple,STANDARD,43,PL,30,14
user_3189,Android,STANDARD,45,GB,0,49
user_10973,Apple,STANDARD,24,GB,0,50
user_3461,Android,STANDARD,40,ES,0,5
user_18894,Android,STANDARD,30,HU,1,2
user_18300,Android,STANDARD,57,FR,16,8
user_2489,Android,STANDARD,23,BE,1,8
user_8235,Apple,STANDARD,26,PL,0,13
user_3842,Apple,STANDARD,38,GB,2,268
user_4933,Android,STANDARD,30,PL,1,90
user_17313,Apple,STANDARD,21,PL,1,33
user_14935,Android,STANDARD,29,PL,22,14
user_3263,Apple,STANDARD,50,GB,2,5
user_10700,Android,STANDARD,27,GB,6,125
user_16311,Android,STANDARD,45,FR,15,2
user_7111,Apple,STANDARD,38,PL,56,19
user_3702,Apple,STANDARD,30,GB,8,14
user_15340,Apple,METAL,30,LU,23,122
user_6413,Android,STANDARD,41,ES,13,13
user_18883,Android,STANDARD,43,GB,22,6
user_163,Android,PREMIUM,28,PL,4,288
user_6765,Android,STANDARD,29,GB,15,8
user_1580,Android,STANDARD,25,GB,12,3
user_2046,Apple,PREMIUM,43,IE,0,144
user_12671,Apple,STANDARD,50,GB,0,21
user_9893,Apple,STANDARD,27,IE,31,1
user_1080,Android,STANDARD,47,GB,7,46
user_11229,Android,PREMIUM,35,GB,0,186
user_15564,Apple,STANDARD,51,GB,0,8
user_2278,Apple,STANDARD,21,GB,9,23
user_14605,Apple,STANDARD,33,GB,10,2
user_579,Android,STANDARD,27,PL,6,18
user_16762,Android,STANDARD,27,PL,0,52
user_1667,Apple,STANDARD,35,PT,22,28
user_4436,Apple,STANDARD,26,GB,16,103
user_15901,Apple,STANDARD,24,GB,0,47
user_11167,Apple,STANDARD,27,CY,104,20
user_8320,Apple,STANDARD,43,RO,65,77
user_12518,Android,STANDARD,63,ES,2,3
user_1525,Apple,STANDARD,25,FR,0,11
user_7348,Android,STANDARD,25,IE,35,4
user_15250,Android,STANDARD,33,GB,7,8
user_7401,Android,STANDARD,49,BE,1,13
user_12548,Apple,STANDARD,33,GB,12,473
user_18442,Android,STANDARD,30,GB,0,9
user_3726,Apple,STANDARD,36,IE,132,4
user_1940,Android,STANDARD,28,FR,11,105
user_15758,Android,STANDARD,52,RO,11,18
user_8747,Android,STANDARD,43,GB,7,8
user_6832,Android,STANDARD,57,PL,18,24
user_15033,Android,STANDARD,26,PL,6,20
user_13073,Apple,STANDARD,59,IE,0,62
user_15948,Apple,METAL,32,GB,6,887
user_8271,Apple,STANDARD,32,ES,32,8
user_9574,Android,STANDARD,62,LT,1,4
user_14407,Android,STANDARD,49,GB,0,64
user_12732,Android,METAL,34,PL,7,239
user_9007,Apple,STANDARD,27,CH,12,44
user_4989,Android,STANDARD,32,PT,12,11
user_18151,Android,STANDARD,20,IT,2,2
user_11623,Android,STANDARD,34,GB,0,10
user_6675,Android,METAL,36,GB,17,328
user_4444,Android,STANDARD,33,CY,27,125
user_15441,Apple,STANDARD,21,PL,9,6
user_17290,Apple,STANDARD,38,ES,0,14
user_6948,Apple,STANDARD,28,GB,6,1
user_1361,Apple,STANDARD,45,FR,12,9
user_17575,Apple,METAL,34,GB,13,61
user_17974,Android,STANDARD,37,CZ,2,6
user_7609,Android,STANDARD,25,BE,0,4
user_11377,Android,STANDARD,42,GB,11,3
user_16874,Apple,STANDARD,37,GB,0,4
user_1244,Android,STANDARD,51,PL,8,16
user_14521,Android,STANDARD,42,GB,26,105
user_14681,Android,STANDARD,26,IE,104,14
user_1858,Android,STANDARD,32,PL,9,5
user_12906,Apple,STANDARD,26,DE,19,313
user_15164,Apple,STANDARD,27,IT,3,2
user_15929,Apple,STANDARD,21,GB,0,106
user_10684,Apple,STANDARD,25,GB,3,83
user_17030,Android,STANDARD,40,GB,23,8
user_8051,Apple,STANDARD,40,PT,34,9
user_2142,Apple,STANDARD,39,GB,0,13
user_16845,Android,STANDARD,38,GB,7,69
user_18670,Apple,STANDARD,29,RO,50,9
user_17219,Android,STANDARD,23,PL,0,6
user_3356,Android,STANDARD,39,IT,20,1
user_2781,Android,PREMIUM,21,PL,2,23
user_2591,Apple,STANDARD,29,GB,15,33
user_15443,Android,STANDARD,22,CZ,3,27
user_10884,Android,STANDARD,42,LT,9,8
user_10725,Android,STANDARD,40,IE,55,42
user_2623,Apple,STANDARD,25,GB,0,37
user_18805,Android,STANDARD,35,ES,7,4
user_5869,Android,STANDARD,27,PL,0,3
user_16807,Apple,STANDARD,25,FR,18,32
user_14253,Android,STANDARD,29,IE,3,2
user_8649,Android,STANDARD,23,IE,31,52
user_13233,Apple,STANDARD,22,FR,0,13
user_7170,Apple,PREMIUM,61,BE,59,11
user_5250,Android,STANDARD,42,FR,3,116
user_12294,Apple,STANDARD,38,GB,9,21
user_9795,Android,METAL,33,ES,3,277
user_13306,Android,STANDARD,39,FR,7,14
user_11440,Apple,STANDARD,23,CH,18,3
user_11925,Android,STANDARD,37,IT,0,24
user_10773,Apple,STANDARD,28,GB,0,17
user_7701,Apple,STANDARD,23,PT,34,22
user_9394,Android,STANDARD,27,PL,10,7
user_5209,Android,STANDARD,23,NL,3,22
user_16763,Android,STANDARD,24,MT,53,8
user_12143,Apple,STANDARD,25,ES,26,30
user_14693,Android,STANDARD,28,RO,34,108
user_10407,Android,STANDARD,22,ES,0,308
user_13996,Apple,STANDARD,58,GB,10,5
user_7591,Android,STANDARD,38,LT,0,2
user_13596,Apple,STANDARD,27,RO,20,3
user_11834,Apple,PREMIUM,28,SE,60,15
user_11838,Android,PREMIUM,39,GB,18,13
user_3651,Android,STANDARD,37,LT,59,17
user_5723,Apple,STANDARD,42,ES,0,6
user_3072,Apple,STANDARD,33,LT,57,37
user_11252,Apple,STANDARD,21,FR,71,489
user_15796,Apple,STANDARD,26,PL,22,39
user_11073,Android,STANDARD,53,FR,5,2
user_13718,Android,STANDARD,42,DE,1,8
user_11504,Android,STANDARD,36,PL,0,2
user_10602,Android,STANDARD,43,FR,6,4
user_13336,Android,STANDARD,46,GB,4,1
user_9775,Android,STANDARD,43,ES,1,1
user_4527,Android,STANDARD,37,GB,6,16
user_4863,Android,STANDARD,26,PL,14,73
user_10608,Android,STANDARD,31,MT,70,2
user_14712,Android,STANDARD,22,FR,10,8
user_4356,Apple,STANDARD,69,BE,0,8
user_5019,Android,STANDARD,38,PL,3,130
user_1827,Apple,STANDARD,35,GB,5,1
user_16381,Android,METAL,25,RO,4,778
user_10106,Android,STANDARD,66,GB,14,10
user_19373,Apple,STANDARD,27,SK,0,174
user_5448,Apple,STANDARD,28,LT,45,229
user_16878,Android,STANDARD,29,GB,0,4
user_3920,Apple,STANDARD,32,GB,2,17
user_8859,Apple,STANDARD,23,FR,5,84
user_3474,Apple,STANDARD,28,ES,0,7
user_6468,Apple,STANDARD,45,GB,21,175
user_18362,Apple,PREMIUM,57,CZ,12,64
user_14093,Android,STANDARD,57,FR,6,4
user_9308,Android,STANDARD,40,CY,0,40
user_14757,Android,METAL,24,GB,5,531
user_6181,Apple,STANDARD,31,GB,129,3
user_4836,Android,STANDARD,21,GB,20,19
user_5023,Apple,STANDARD,27,GB,52,133
user_10399,Apple,STANDARD,22,FR,9,28
user_9422,Apple,STANDARD,68,IE,72,11
user_8396,Apple,STANDARD,19,GB,11,12
user_14435,Apple,STANDARD,26,MT,123,10
user_14781,Android,STANDARD,41,GB,0,129
user_9017,Android,STANDARD,27,DK,4,12
user_17878,Android,STANDARD,26,FR,11,2
user_14974,Android,STANDARD,24,GB,20,119
user_17610,Android,STANDARD,19,MT,27,2
user_16976,Android,STANDARD,29,IE,9,56
user_16594,Android,STANDARD,32,PL,0,10
user_7122,Apple,METAL,51,PL,49,292
user_10983,Android,STANDARD,27,CH,17,50
user_1935,Android,STANDARD,27,IE,36,11
user_12780,Android,STANDARD,37,HR,4,2
user_9206,Apple,STANDARD,38,PL,13,16
user_7214,Android,PREMIUM,36,GB,2,32
user_4827,Apple,STANDARD,26,DE,13,290
user_13775,Android,STANDARD,32,GB,0,1
user_15603,Apple,STANDARD,41,MT,435,14
user_5363,Android,METAL,55,CZ,31,77
user_7649,Android,STANDARD,27,IE,23,31
user_14798,Apple,STANDARD,26,PT,67,4
user_11418,Android,STANDARD,32,IE,88,12
user_17204,Android,STANDARD,20,PL,0,1
user_9571,Android,STANDARD,26,MT,27,82
user_16256,Android,PREMIUM,38,HU,54,38
user_5395,Apple,STANDARD,34,AT,5,16
user_594,Apple,STANDARD,29,GB,14,148
user_19192,Android,STANDARD,19,IE,0,40
user_6512,Apple,STANDARD,49,GB,0,1
user_14773,Apple,PREMIUM,39,GB,53,30
user_15785,Apple,STANDARD,46,GB,54,2
user_1950,Android,PREMIUM,22,GB,12,137
user_9095,Android,STANDARD,37,GB,19,58
user_14299,Android,STANDARD,39,SI,5,30
user_12001,Apple,STANDARD,36,MT,107,86
user_11749,Apple,STANDARD,36,GB,0,33
user_15015,Android,STANDARD,44,JE,0,62
user_9919,Apple,STANDARD,38,GP,16,52
user_14219,Android,STANDARD,36,GB,33,40
user_16769,Apple,STANDARD,41,IE,22,38
user_4629,Apple,STANDARD,24,CZ,8,11
user_12426,Apple,STANDARD,51,IE,14,6
user_91,Android,STANDARD,21,MT,34,69
user_9544,Apple,STANDARD,55,LT,4,2
user_7205,Apple,STANDARD,31,GB,0,20
user_11599,Apple,STANDARD,28,GB,0,6
user_3139,Apple,STANDARD,40,DE,18,85
user_17098,Apple,STANDARD,23,CZ,0,18
user_15904,Android,STANDARD,44,SI,17,4
user_3255,Android,STANDARD,34,FR,8,14
user_10009,Android,STANDARD,22,PT,29,224
user_10685,Apple,STANDARD,34,GB,87,3
user_9476,Android,STANDARD,31,PL,0,1
user_6462,Apple,STANDARD,39,FR,0,5
user_12881,Apple,STANDARD,48,DE,2,14
user_16066,Android,STANDARD,26,MT,47,22
user_6783,Android,STANDARD,44,IT,44,27
user_6866,Android,STANDARD,34,PL,0,12
user_3077,Android,STANDARD,27,PL,0,24
user_9418,Apple,STANDARD,38,SI,0,7
user_11392,Android,STANDARD,44,RO,62,8
user_13063,Apple,STANDARD,36,GB,8,14
user_910,Apple,STANDARD,23,GB,5,12
user_20,Android,STANDARD,27,GB,16,27
user_5304,Android,STANDARD,29,FR,6,9
user_13163,Apple,STANDARD,34,GB,28,8
user_992,Android,STANDARD,35,LT,7,101
user_18137,Android,STANDARD,38,GB,14,3
user_10032,Android,STANDARD,24,MT,17,8
user_13410,Apple,STANDARD,38,IE,0,47
user_2933,Android,STANDARD,30,IE,18,6
user_18628,Apple,STANDARD,36,PL,0,4
user_4592,Apple,STANDARD,31,PT,120,56
user_108,Android,STANDARD,44,PL,16,19
user_11785,Android,STANDARD,24,CH,16,10
user_2705,Apple,STANDARD,49,IE,8,77
user_10126,Apple,STANDARD,46,FR,18,16
user_2343,Apple,METAL,39,CZ,14,434
user_12183,Apple,STANDARD,43,GB,0,14
user_945,Apple,STANDARD,32,GB,0,6
user_3930,Android,STANDARD,42,LT,2,22
user_2454,Apple,STANDARD,22,IE,50,29
user_13042,Android,STANDARD,29,CH,0,22
user_1179,Apple,STANDARD,28,GB,0,99
user_16420,Android,STANDARD,31,GB,0,36
user_13658,Apple,STANDARD,36,NL,77,12
user_4541,Android,STANDARD,38,GB,5,345
user_8419,Android,STANDARD,23,RO,6,15
user_15655,Android,STANDARD,37,PL,0,8
user_8479,Android,STANDARD,33,HU,3,39
user_10207,Apple,STANDARD,19,MT,22,80
user_7921,Apple,STANDARD,32,FR,25,7
user_15232,Android,STANDARD,39,LV,0,8
user_19283,Apple,STANDARD,31,GB,0,29
user_13321,Android,METAL,37,GB,36,8
user_8009,Android,STANDARD,28,ES,7,2
user_5781,Android,STANDARD,38,PL,1,145
user_4578,Apple,STANDARD,29,GB,29,60
user_2381,Apple,STANDARD,61,GB,3,3
user_6294,Apple,STANDARD,19,GB,23,56
user_16846,Android,STANDARD,28,PL,0,1
user_11313,Android,STANDARD,33,PL,7,6
user_17119,Apple,STANDARD,48,FR,0,2
user_1176,Android,STANDARD,47,GB,4,35
user_11930,Android,STANDARD,24,CH,0,1
user_1750,Apple,STANDARD,23,FR,22,139
user_17631,Apple,STANDARD,19,GB,0,1
user_13624,Apple,STANDARD,31,PT,0,2
user_3765,Android,STANDARD,28,FR,3,1
user_3040,Apple,STANDARD,33,GB,15,58
user_5882,Android,STANDARD,47,IE,0,19
user_14516,Android,STANDARD,27,RO,21,46
user_2670,Apple,STANDARD,23,PL,8,19
user_17054,Android,STANDARD,77,DE,0,26
user_19,Apple,STANDARD,33,MT,77,55
user_13359,Apple,STANDARD,27,GB,74,83
user_9907,Android,METAL,47,GP,5,10
user_14039,Android,STANDARD,41,GB,9,21
user_3555,Apple,STANDARD,30,PL,13,66
user_17935,Android,STANDARD,48,HU,1,2
user_6072,Apple,STANDARD,42,IE,15,31
user_6086,Android,STANDARD,54,LT,6,69
user_10889,Apple,STANDARD,21,FR,18,16
user_9599,Apple,STANDARD,33,FR,9,52
user_17368,Apple,STANDARD,39,BG,7,2
user_8062,Android,STANDARD,29,IE,8,108
user_14245,Android,STANDARD,27,CZ,16,70
user_11835,Android,STANDARD,31,MT,38,4
user_7084,Apple,STANDARD,29,CY,15,99
user_16869,Android,STANDARD,52,ES,13,6
user_3341,Android,STANDARD,31,IT,3,0
user_2355,Apple,STANDARD,63,ES,7,0
user_17389,Apple,STANDARD,21,GB,3,0
user_10419,Apple,STANDARD,40,GB,15,0
user_14551,Android,STANDARD,30,PL,4,0
user_6603,Android,STANDARD,24,PL,6,0
user_5975,Apple,STANDARD,33,FR,49,0
user_13570,Android,STANDARD,30,GB,4,0
user_5231,Apple,STANDARD,39,HR,2,0
user_6527,Apple,STANDARD,28,GB,0,0
user_2232,Android,STANDARD,32,GB,0,0
user_81,Apple,STANDARD,39,GB,0,0
user_15960,Apple,STANDARD,33,RO,40,0
user_10744,Apple,STANDARD,28,PT,28,0
user_1061,Apple,STANDARD,56,GB,2,0
user_2852,Android,STANDARD,31,PT,10,0
user_18203,Android,STANDARD,32,CY,0,0
user_16289,Android,STANDARD,29,GI,10,0
user_14812,Android,STANDARD,38,GB,6,0
user_12939,Android,STANDARD,34,PT,0,0
user_9311,Android,STANDARD,45,ES,0,0
user_1065,Android,STANDARD,24,FR,5,0
user_4458,Apple,STANDARD,50,GB,0,0
user_2320,Apple,STANDARD,39,GB,9,0
user_2389,Apple,STANDARD,54,FR,0,0
user_18435,Android,STANDARD,32,GB,0,0
user_3573,Apple,STANDARD,38,GB,0,0
user_2582,Android,STANDARD,25,CH,36,0
user_2691,Android,STANDARD,42,GB,1,0
user_7828,Android,STANDARD,33,GB,6,0
user_5046,Android,STANDARD,35,GB,0,0
user_15658,Apple,STANDARD,26,GB,0,0
user_14097,Android,STANDARD,51,ES,1,0
user_3759,Apple,STANDARD,33,GB,0,0
user_512,Android,STANDARD,26,LV,3,0
user_18832,Android,PREMIUM,54,NL,0,0
user_9149,Android,STANDARD,29,GB,0,0
user_9861,Android,STANDARD,31,FR,0,0
user_4525,Android,STANDARD,26,GB,9,0
user_943,Android,STANDARD,54,GB,4,0
user_5757,Android,STANDARD,57,ES,3,0
user_13337,Apple,STANDARD,20,GB,0,0
user_930,Android,STANDARD,39,GB,0,0
user_2937,Apple,STANDARD,24,PL,5,0
user_16356,Android,STANDARD,24,PL,0,0
user_2120,Android,STANDARD,32,BE,1,0
user_10394,Apple,STANDARD,61,GR,4,0
user_15445,Apple,STANDARD,25,RO,17,0
user_10233,Apple,STANDARD,53,ES,17,0
user_19389,Apple,STANDARD,46,IE,52,0
user_11467,Android,STANDARD,39,PL,0,0
user_11420,Android,STANDARD,27,IE,1,0
user_2658,Apple,STANDARD,23,GB,0,0
user_13206,Android,STANDARD,56,GB,0,0
user_5291,Apple,STANDARD,31,FR,0,0
user_3627,Apple,STANDARD,28,GB,0,0
user_15719,Apple,STANDARD,42,CH,0,0
user_11088,Android,STANDARD,31,GB,7,0
user_14732,Android,STANDARD,32,FR,6,0
user_5138,Apple,STANDARD,50,GB,0,0
user_12629,Android,STANDARD,64,PL,0,0
user_3849,Apple,STANDARD,27,GB,0,0
user_9867,Android,STANDARD,43,RO,0,0
user_8786,Apple,STANDARD,23,AT,0,0
user_12101,Android,STANDARD,41,ES,0,0
user_7901,Android,STANDARD,54,PT,10,0
user_15870,Apple,STANDARD,26,FR,0,0
user_4596,Android,STANDARD,40,GB,32,0
user_2371,Apple,STANDARD,40,LT,0,0
user_6988,Apple,STANDARD,31,GB,0,0
user_6359,Android,STANDARD,28,GB,0,0
user_10769,Apple,STANDARD,70,GB,0,0
user_626,Apple,STANDARD,30,PT,4,0
user_13265,Android,STANDARD,31,GB,7,0
user_9869,Apple,STANDARD,49,GB,0,0
user_10230,Android,STANDARD,28,FR,8,0
user_7446,Apple,PREMIUM,31,FR,5,0
user_16734,Android,STANDARD,35,CY,7,0
user_5669,Android,STANDARD,26,PT,16,0
user_14212,Android,STANDARD,24,IT,0,0
user_2169,Apple,STANDARD,31,GB,12,0
user_3106,Android,STANDARD,31,GB,0,0
user_2203,Android,STANDARD,25,GB,1,0
user_1553,Android,STANDARD,39,PL,0,0
user_14196,Android,STANDARD,39,RO,0,0
user_12860,Apple,STANDARD,31,FR,0,0
user_763,Android,STANDARD,56,FR,0,0
user_2205,Android,STANDARD,31,ES,3,0
user_6531,Apple,STANDARD,26,GB,56,0
user_14761,Android,STANDARD,37,RO,47,0
user_2087,Apple,STANDARD,27,GB,10,0
user_16884,Apple,STANDARD,45,RO,0,0
user_15781,Apple,STANDARD,58,CY,0,0
user_383,Android,STANDARD,28,HU,0,0
user_3825,Apple,STANDARD,40,GB,0,0
user_13070,Android,STANDARD,22,PL,4,0
user_10142,Android,STANDARD,38,GB,3,0
user_7450,Apple,STANDARD,22,CH,7,0
user_19116,Android,STANDARD,50,DE,0,0
user_12532,Android,STANDARD,26,CZ,2,0
user_6075,Apple,STANDARD,22,GB,0,0
user_15310,Android,STANDARD,52,ES,0,0
user_7511,Apple,STANDARD,25,NL,0,0
user_13808,Android,STANDARD,31,BG,26,0
user_8425,Android,STANDARD,32,IE,13,0
user_16820,Apple,STANDARD,24,FR,0,0
user_13904,Apple,STANDARD,35,GB,5,0
user_10338,Apple,STANDARD,45,GB,2,0
user_18653,Android,STANDARD,29,RO,17,0
user_8947,Apple,STANDARD,55,GB,0,0
user_15555,Android,STANDARD,30,DE,4,0
user_15759,Android,STANDARD,61,FR,5,0
user_5957,Apple,PREMIUM,35,GB,7,0
user_8495,Android,STANDARD,32,RO,0,0
user_6973,Android,STANDARD,52,GB,0,0
user_14648,Apple,STANDARD,55,NO,4,0
user_6524,Apple,STANDARD,24,GB,0,0
user_16981,Android,STANDARD,26,GB,0,0
user_655,Android,STANDARD,42,FR,0,0
user_10267,Android,STANDARD,65,GB,43,0
user_4888,Apple,STANDARD,18,DE,1,0
user_1500,Apple,STANDARD,48,SI,7,0
user_2014,Apple,STANDARD,21,FR,3,0
user_11677,Apple,STANDARD,29,PL,0,0
user_2897,Apple,STANDARD,30,GB,0,0
user_285,Apple,STANDARD,35,GB,23,0
user_13780,Android,STANDARD,36,RO,0,0
user_5842,Android,STANDARD,27,PL,19,0
user_8190,Apple,STANDARD,68,FR,0,0
user_12084,Apple,STANDARD,23,IE,14,0
user_186,Android,STANDARD,26,PT,29,0
user_8801,Android,STANDARD,50,GB,1,0
user_6834,Android,STANDARD,64,PL,2,0
user_14148,Apple,STANDARD,26,IE,65,0
user_19379,Apple,STANDARD,43,RO,1,0
user_9561,Apple,STANDARD,44,ES,11,0
user_15813,Apple,STANDARD,68,FR,0,0
user_1679,Android,STANDARD,35,LT,0,0
user_18578,Apple,STANDARD,36,GB,0,0
user_5005,Android,STANDARD,52,GB,0,0
user_11131,Android,STANDARD,29,GB,0,0
user_9593,Apple,STANDARD,38,GB,0,0
user_93,Apple,STANDARD,31,GB,0,0
user_5318,Apple,STANDARD,45,GB,0,0
user_8114,Android,STANDARD,33,PL,0,0
user_3993,Apple,STANDARD,63,DE,0,0
user_1059,Apple,STANDARD,24,GB,0,0
user_16575,Android,STANDARD,19,PL,0,0
user_6621,Apple,STANDARD,54,GB,9,0
user_2822,Android,STANDARD,23,GR,14,0
user_18745,Android,STANDARD,25,FR,4,0
user_15362,Android,STANDARD,54,FR,0,0
user_14771,Android,STANDARD,25,GB,0,0
user_3975,Android,STANDARD,47,PL,5,0
user_18580,Android,STANDARD,54,GB,0,0
user_3164,Android,STANDARD,28,GB,4,0
user_17794,Apple,STANDARD,56,DE,0,0
user_11614,Apple,STANDARD,47,GB,0,0
user_9101,Android,STANDARD,29,GB,0,0
user_10048,Apple,STANDARD,31,BE,0,0
user_7273,Apple,STANDARD,24,GB,0,0
user_11444,Apple,STANDARD,61,GB,2,0
user_15599,Android,STANDARD,51,FR,0,0
user_3368,Apple,STANDARD,41,GB,0,0
user_2207,Android,STANDARD,27,ES,0,0
user_6372,Apple,STANDARD,42,DK,1,0
user_2079,Apple,STANDARD,31,GB,10,0
user_666,Android,STANDARD,30,BG,0,0
user_452,Android,STANDARD,32,GB,15,0
user_17404,Android,STANDARD,36,HR,0,0
user_350,Apple,STANDARD,65,GB,0,0
user_11913,Android,STANDARD,26,FR,0,0
user_2656,Android,STANDARD,29,PT,2,0
user_11282,Android,STANDARD,45,GB,0,0
user_7770,Android,STANDARD,31,GB,0,0
user_10036,Apple,STANDARD,34,GB,0,0
user_13828,Apple,STANDARD,30,PL,0,0
user_9167,Android,STANDARD,21,GB,0,0
user_1459,Android,STANDARD,29,DE,0,0
user_3972,Apple,STANDARD,27,GB,0,0
user_9509,Apple,STANDARD,41,CY,0,0
user_17608,Apple,STANDARD,61,HU,0,0
user_17930,Apple,STANDARD,57,MT,83,0
user_18325,Android,STANDARD,29,PT,0,0
user_17348,Apple,STANDARD,31,GB,0,0
user_15766,Apple,PREMIUM,58,CH,0,0
user_18237,Apple,STANDARD,33,GB,21,0
user_15476,Android,STANDARD,27,PL,7,0
user_5390,Apple,STANDARD,36,GR,1,0
user_6975,Apple,STANDARD,54,GB,39,0
user_16671,Android,STANDARD,26,BE,0,0
user_2323,Apple,STANDARD,42,PL,0,0
user_15801,Apple,STANDARD,33,CZ,44,0
user_13152,Apple,STANDARD,58,GB,3,0
user_4710,Android,STANDARD,47,FR,3,0
user_5907,Apple,STANDARD,45,LV,78,0
user_388,Apple,STANDARD,24,FR,0,0
user_18405,Android,STANDARD,33,LT,2,0
user_4860,Apple,STANDARD,38,GB,28,0
user_1181,Android,STANDARD,26,PL,0,0
user_18810,Apple,STANDARD,27,FR,42,0
user_9553,Android,STANDARD,22,FR,2,0
user_9097,Apple,STANDARD,22,FR,0,0
user_19172,Apple,STANDARD,44,FR,0,0
user_11688,Apple,STANDARD,40,FI,5,0
user_13461,Apple,STANDARD,36,CZ,21,0
user_17335,Apple,STANDARD,43,IE,12,0
user_18953,Apple,STANDARD,23,GB,0,0
user_11823,Apple,STANDARD,26,FR,0,0
user_19033,Apple,STANDARD,35,IE,0,0
user_4621,Android,STANDARD,41,GB,0,0
user_706,Apple,STANDARD,37,GB,8,0
user_15019,Android,STANDARD,34,GB,1,0
user_10440,Android,STANDARD,26,PL,0,0
user_10808,Apple,STANDARD,64,GB,0,0
user_16642,Apple,STANDARD,41,MT,56,0
user_6001,Apple,STANDARD,30,PT,8,0
user_16853,Android,STANDARD,58,GR,0,0
user_4380,Android,STANDARD,36,ES,0,0
user_18147,Android,STANDARD,19,DE,0,0
user_6334,Apple,STANDARD,22,PL,0,0
user_12249,Apple,STANDARD,30,DE,3,0
user_611,Apple,STANDARD,31,LV,0,0
user_16705,Apple,STANDARD,27,RO,29,0
user_17239,Apple,STANDARD,33,GB,11,0
user_16501,Apple,STANDARD,22,PL,1,0
user_7003,Apple,STANDARD,20,ES,0,0
user_13774,Android,STANDARD,34,CH,0,0
user_2708,Android,STANDARD,31,PL,1,0
user_12969,Android,STANDARD,36,GB,61,0
user_10006,Android,STANDARD,22,GB,0,0
user_8504,Android,STANDARD,36,GB,0,0
user_5130,Android,STANDARD,37,GB,2,0
user_6404,Apple,STANDARD,24,GB,0,0
user_18994,Apple,STANDARD,19,HU,0,0
user_18369,Android,STANDARD,50,ES,0,0
user_5033,Android,STANDARD,34,ES,3,0
user_8717,Android,STANDARD,48,GB,0,0
user_16350,Apple,STANDARD,57,GB,0,0
user_13183,Apple,STANDARD,34,PT,0,0
user_17137,Android,STANDARD,31,CZ,7,0
user_10084,Android,STANDARD,34,IT,13,0
user_1246,Apple,STANDARD,25,GB,0,0
user_18722,Apple,STANDARD,38,GB,0,0
user_18097,Android,PREMIUM,33,FR,0,0
